day,month,year,category,number of vehicles,number of sites
8,3,2020,6,30,1
8,3,2020,7,37,1
7,3,2020,1,2,1
7,3,2020,2,4851,1
7,3,2020,3,461,1
7,3,2020,4,48,1
7,3,2020,5,111,1
7,3,2020,6,42,1
7,3,2020,7,117,1
6,3,2020,1,4,1
6,3,2020,2,5778,1
6,3,2020,3,729,1
6,3,2020,4,38,1
6,3,2020,5,173,1
6,3,2020,6,115,1
6,3,2020,7,57,1
5,3,2020,1,5,1
5,3,2020,2,5507,1
5,3,2020,3,703,1
5,3,2020,4,24,1
5,3,2020,5,168,1
5,3,2020,6,114,1
5,3,2020,7,52,1
4,3,2020,1,4,1
4,3,2020,2,5243,1
4,3,2020,3,709,1
4,3,2020,4,27,1
4,3,2020,5,163,1
4,3,2020,6,113,1
4,3,2020,7,49,1
3,3,2020,1,1,1
3,3,2020,2,5299,1
3,3,2020,3,713,1
3,3,2020,4,21,1
3,3,2020,5,172,1
3,3,2020,6,118,1
3,3,2020,7,35,1
2,3,2020,1,1,1
2,3,2020,2,4991,1
2,3,2020,3,672,1
2,3,2020,4,24,1
2,3,2020,5,131,1
2,3,2020,6,111,1
2,3,2020,7,50,1
31,3,2020,1,4,1
31,3,2020,2,2203,1
31,3,2020,3,518,1
31,3,2020,4,24,1
31,3,2020,5,182,1
31,3,2020,6,547,1
31,3,2020,7,34,1
30,3,2020,1,4,1
30,3,2020,2,2668,1
30,3,2020,3,576,1
30,3,2020,4,25,1
30,3,2020,5,169,1
30,3,2020,6,549,1
30,3,2020,7,53,1
29,3,2020,1,0,1
29,3,2020,2,1202,1
29,3,2020,3,138,1
29,3,2020,4,24,1
29,3,2020,5,25,1
29,3,2020,6,111,1
29,3,2020,7,26,1
28,3,2020,1,3,1
28,3,2020,2,2184,1
28,3,2020,3,334,1
28,3,2020,4,32,1
28,3,2020,5,58,1
28,3,2020,6,214,1
28,3,2020,7,70,1
27,3,2020,1,6,1
27,3,2020,2,5318,1
27,3,2020,3,1102,1
27,3,2020,4,36,1
27,3,2020,5,299,1
27,3,2020,6,692,1
27,3,2020,7,109,1
26,3,2020,1,9,1
26,3,2020,2,4550,1
26,3,2020,3,963,1
26,3,2020,4,30,1
26,3,2020,5,278,1
26,3,2020,6,820,1
26,3,2020,7,88,1
25,3,2020,1,3,1
25,3,2020,2,4658,1
25,3,2020,3,973,1
25,3,2020,4,29,1
25,3,2020,5,335,1
25,3,2020,6,737,1
25,3,2020,7,84,1
24,3,2020,1,14,1
24,3,2020,2,4890,1
24,3,2020,3,1009,1
24,3,2020,4,27,1
24,3,2020,5,340,1
24,3,2020,6,716,1
24,3,2020,7,87,1
23,3,2020,1,3,1
23,3,2020,2,4972,1
23,3,2020,3,1028,1
23,3,2020,4,36,1
23,3,2020,5,273,1
23,3,2020,6,701,1
23,3,2020,7,110,1
22,3,2020,1,12,1
22,3,2020,2,4228,1
22,3,2020,3,336,1
22,3,2020,4,28,1
22,3,2020,5,34,1
22,3,2020,6,103,1
22,3,2020,7,44,1
21,3,2020,1,2,1
21,3,2020,2,4038,1
21,3,2020,3,539,1
21,3,2020,4,41,1
21,3,2020,5,90,1
21,3,2020,6,243,1
21,3,2020,7,89,1
19,3,2020,1,10,1
19,3,2020,2,5779,1
19,3,2020,3,1042,1
19,3,2020,4,40,1
19,3,2020,5,368,1
19,3,2020,6,804,1
19,3,2020,7,118,1
20,3,2020,1,26,1
20,3,2020,2,6293,1
20,3,2020,3,1168,1
20,3,2020,4,34,1
20,3,2020,5,341,1
20,3,2020,6,745,1
20,3,2020,7,105,1
18,3,2020,1,7,1
18,3,2020,2,5739,1
18,3,2020,3,1084,1
18,3,2020,4,48,1
18,3,2020,5,325,1
18,3,2020,6,747,1
18,3,2020,7,91,1
17,3,2020,1,4,1
17,3,2020,2,3819,1
17,3,2020,3,361,1
17,3,2020,4,38,1
17,3,2020,5,67,1
17,3,2020,6,279,1
17,3,2020,7,58,1
16,3,2020,1,9,1
16,3,2020,2,6386,1
16,3,2020,3,890,1
16,3,2020,4,36,1
16,3,2020,5,272,1
16,3,2020,6,654,1
16,3,2020,7,81,1
15,3,2020,1,24,1
15,3,2020,2,6160,1
15,3,2020,3,408,1
15,3,2020,4,42,1
15,3,2020,5,47,1
15,3,2020,6,148,1
15,3,2020,7,69,1
14,3,2020,1,6,1
14,3,2020,2,6232,1
14,3,2020,3,679,1
14,3,2020,4,52,1
14,3,2020,5,112,1
14,3,2020,6,264,1
14,3,2020,7,84,1
13,3,2020,1,20,1
13,3,2020,2,10121,1
13,3,2020,3,1303,1
13,3,2020,4,68,1
13,3,2020,5,320,1
13,3,2020,6,701,1
13,3,2020,7,104,1
11,3,2020,1,9,1
11,3,2020,2,9922,1
11,3,2020,3,1252,1
11,3,2020,4,57,1
11,3,2020,5,342,1
11,3,2020,6,704,1
11,3,2020,7,81,1
12,3,2020,1,7,1
12,3,2020,2,10447,1
12,3,2020,3,1294,1
12,3,2020,4,52,1
12,3,2020,5,328,1
12,3,2020,6,737,1
12,3,2020,7,76,1
10,3,2020,1,8,1
10,3,2020,2,10043,1
10,3,2020,3,1261,1
10,3,2020,4,51,1
10,3,2020,5,305,1
10,3,2020,6,692,1
10,3,2020,7,90,1
9,3,2020,1,8,1
9,3,2020,2,10401,1
9,3,2020,3,1274,1
9,3,2020,4,44,1
9,3,2020,5,293,1
9,3,2020,6,649,1
9,3,2020,7,84,1
8,3,2020,1,20,1
8,3,2020,2,11189,1
8,3,2020,3,574,1
8,3,2020,4,62,1
8,3,2020,5,69,1
8,3,2020,6,130,1
8,3,2020,7,68,1
7,3,2020,1,12,1
7,3,2020,2,9603,1
7,3,2020,3,719,1
7,3,2020,4,70,1
7,3,2020,5,164,1
7,3,2020,6,202,1
7,3,2020,7,118,1
6,3,2020,1,17,1
6,3,2020,2,13698,1
6,3,2020,3,1418,1
6,3,2020,4,73,1
6,3,2020,5,336,1
6,3,2020,6,705,1
6,3,2020,7,118,1
5,3,2020,1,11,1
5,3,2020,2,11137,1
5,3,2020,3,1436,1
5,3,2020,4,49,1
5,3,2020,5,354,1
5,3,2020,6,761,1
5,3,2020,7,124,1
4,3,2020,1,20,1
4,3,2020,2,10914,1
4,3,2020,3,1415,1
4,3,2020,4,57,1
4,3,2020,5,365,1
4,3,2020,6,723,1
4,3,2020,7,112,1
3,3,2020,1,11,1
3,3,2020,2,10826,1
3,3,2020,3,1299,1
3,3,2020,4,48,1
3,3,2020,5,322,1
3,3,2020,6,682,1
3,3,2020,7,89,1
2,3,2020,1,8,1
2,3,2020,2,11006,1
2,3,2020,3,1327,1
2,3,2020,4,44,1
2,3,2020,5,296,1
2,3,2020,6,691,1
2,3,2020,7,97,1
1,3,2020,1,8,1
1,3,2020,2,11810,1
1,3,2020,3,635,1
1,3,2020,4,99,1
1,3,2020,5,76,1
1,3,2020,6,153,1
1,3,2020,7,91,1
31,3,2020,1,135,1
31,3,2020,2,24660,1
31,3,2020,3,6550,1
31,3,2020,4,252,1
31,3,2020,5,1592,1
31,3,2020,6,5706,1
31,3,2020,7,152,1
30,3,2020,1,152,1
30,3,2020,2,26938,1
30,3,2020,3,6983,1
30,3,2020,4,278,1
30,3,2020,5,1722,1
30,3,2020,6,5722,1
30,3,2020,7,211,1
29,3,2020,1,46,1
29,3,2020,2,11903,1
29,3,2020,3,1634,1
29,3,2020,4,141,1
29,3,2020,5,180,1
29,3,2020,6,1204,1
29,3,2020,7,72,1
28,3,2020,1,77,1
28,3,2020,2,18644,1
28,3,2020,3,3521,1
28,3,2020,4,184,1
28,3,2020,5,483,1
28,3,2020,6,2108,1
28,3,2020,7,157,1
27,3,2020,1,290,1
27,3,2020,2,49333,1
27,3,2020,3,12619,1
27,3,2020,4,358,1
27,3,2020,5,3303,1
27,3,2020,6,7228,1
27,3,2020,7,443,1
26,3,2020,1,257,1
26,3,2020,2,44951,1
26,3,2020,3,12636,1
26,3,2020,4,327,1
26,3,2020,5,3357,1
26,3,2020,6,7572,1
26,3,2020,7,466,1
24,3,2020,1,272,1
24,3,2020,2,48256,1
24,3,2020,3,13507,1
24,3,2020,4,364,1
24,3,2020,5,3685,1
24,3,2020,6,7442,1
24,3,2020,7,499,1
25,3,2020,1,278,1
25,3,2020,2,45277,1
25,3,2020,3,13027,1
25,3,2020,4,334,1
25,3,2020,5,3416,1
25,3,2020,6,7475,1
25,3,2020,7,545,1
21,3,2020,1,175,1
21,3,2020,2,37062,1
21,3,2020,3,6139,1
21,3,2020,4,210,1
21,3,2020,5,760,1
21,3,2020,6,2707,1
21,3,2020,7,281,1
22,3,2020,1,172,1
22,3,2020,2,34891,1
22,3,2020,3,4112,1
22,3,2020,4,171,1
22,3,2020,5,245,1
22,3,2020,6,1358,1
22,3,2020,7,148,1
18,3,2020,1,295,1
18,3,2020,2,56075,1
18,3,2020,3,13956,1
18,3,2020,4,435,1
18,3,2020,5,3555,1
18,3,2020,6,7951,1
18,3,2020,7,486,1
23,3,2020,1,269,1
23,3,2020,2,48369,1
23,3,2020,3,13218,1
23,3,2020,4,339,1
23,3,2020,5,3811,1
23,3,2020,6,7594,1
23,3,2020,7,487,1
19,3,2020,1,254,1
19,3,2020,2,54441,1
19,3,2020,3,14118,1
19,3,2020,4,408,1
19,3,2020,5,3587,1
19,3,2020,6,8047,1
19,3,2020,7,547,1
20,3,2020,1,241,1
20,3,2020,2,55378,1
20,3,2020,3,14203,1
20,3,2020,4,430,1
20,3,2020,5,3695,1
20,3,2020,6,7984,1
20,3,2020,7,518,1
17,3,2020,1,168,1
17,3,2020,2,33831,1
17,3,2020,3,5034,1
17,3,2020,4,246,1
17,3,2020,5,495,1
17,3,2020,6,2928,1
17,3,2020,7,193,1
16,3,2020,1,285,1
16,3,2020,2,56532,1
16,3,2020,3,12743,1
16,3,2020,4,617,1
16,3,2020,5,2798,1
16,3,2020,6,6922,1
16,3,2020,7,430,1
15,3,2020,1,191,1
15,3,2020,2,41501,1
15,3,2020,3,4522,1
15,3,2020,4,461,1
15,3,2020,5,303,1
15,3,2020,6,1780,1
15,3,2020,7,192,1
13,3,2020,1,329,1
13,3,2020,2,75003,1
13,3,2020,3,16646,1
13,3,2020,4,655,1
13,3,2020,5,3675,1
13,3,2020,6,7875,1
13,3,2020,7,504,1
14,3,2020,1,244,1
14,3,2020,2,51000,1
14,3,2020,3,7590,1
14,3,2020,4,493,1
14,3,2020,5,875,1
14,3,2020,6,3161,1
14,3,2020,7,336,1
12,3,2020,1,389,1
12,3,2020,2,82148,1
12,3,2020,3,15464,1
12,3,2020,4,727,1
12,3,2020,5,3554,1
12,3,2020,6,7578,1
12,3,2020,7,454,1
10,3,2020,1,399,1
10,3,2020,2,85227,1
10,3,2020,3,16053,1
10,3,2020,4,762,1
10,3,2020,5,3829,1
10,3,2020,6,7489,1
10,3,2020,7,510,1
9,3,2020,1,344,1
9,3,2020,2,85425,1
9,3,2020,3,15541,1
9,3,2020,4,758,1
9,3,2020,5,3570,1
9,3,2020,6,7147,1
9,3,2020,7,485,1
6,3,2020,1,401,1
6,3,2020,2,90856,1
6,3,2020,3,16224,1
6,3,2020,4,807,1
6,3,2020,5,3639,1
6,3,2020,6,7222,1
6,3,2020,7,470,1
8,3,2020,1,273,1
8,3,2020,2,71696,1
8,3,2020,3,7095,1
8,3,2020,4,581,1
8,3,2020,5,355,1
8,3,2020,6,1518,1
8,3,2020,7,257,1
7,3,2020,1,316,1
7,3,2020,2,75220,1
7,3,2020,3,10187,1
7,3,2020,4,601,1
7,3,2020,5,917,1
7,3,2020,6,2604,1
7,3,2020,7,387,1
5,3,2020,1,432,1
5,3,2020,2,91898,1
5,3,2020,3,16841,1
5,3,2020,4,763,1
5,3,2020,5,3845,1
5,3,2020,6,7530,1
5,3,2020,7,549,1
4,3,2020,1,446,1
4,3,2020,2,90492,1
4,3,2020,3,17012,1
4,3,2020,4,796,1
4,3,2020,5,3871,1
4,3,2020,6,7569,1
4,3,2020,7,472,1
3,3,2020,1,415,1
3,3,2020,2,90009,1
3,3,2020,3,16391,1
3,3,2020,4,807,1
3,3,2020,5,3703,1
3,3,2020,6,7494,1
3,3,2020,7,442,1
2,3,2020,1,408,1
2,3,2020,2,86644,1
2,3,2020,3,15895,1
2,3,2020,4,729,1
2,3,2020,5,3615,1
2,3,2020,6,7135,1
2,3,2020,7,524,1
1,3,2020,1,258,1
1,3,2020,2,71004,1
1,3,2020,3,7174,1
1,3,2020,4,578,1
1,3,2020,5,401,1
1,3,2020,6,1379,1
1,3,2020,7,212,1
30,3,2020,1,27,1
30,3,2020,2,3542,1
30,3,2020,3,1028,1
30,3,2020,4,61,1
30,3,2020,5,266,1
30,3,2020,6,769,1
30,3,2020,7,68,1
29,3,2020,1,6,1
29,3,2020,2,1584,1
29,3,2020,3,246,1
29,3,2020,4,18,1
29,3,2020,5,26,1
29,3,2020,6,122,1
29,3,2020,7,25,1
28,3,2020,1,22,1
28,3,2020,2,2754,1
28,3,2020,3,574,1
28,3,2020,4,38,1
28,3,2020,5,103,1
28,3,2020,6,282,1
28,3,2020,7,78,1
27,3,2020,1,48,1
27,3,2020,2,6783,1
27,3,2020,3,1792,1
27,3,2020,4,89,1
27,3,2020,5,519,1
27,3,2020,6,1107,1
27,3,2020,7,146,1
26,3,2020,1,48,1
26,3,2020,2,5859,1
26,3,2020,3,1673,1
26,3,2020,4,82,1
26,3,2020,5,608,1
26,3,2020,6,1183,1
26,3,2020,7,127,1
25,3,2020,1,47,1
25,3,2020,2,5851,1
25,3,2020,3,1758,1
25,3,2020,4,81,1
25,3,2020,5,591,1
25,3,2020,6,1199,1
25,3,2020,7,112,1
23,3,2020,1,44,1
23,3,2020,2,6228,1
23,3,2020,3,1780,1
23,3,2020,4,75,1
23,3,2020,5,490,1
23,3,2020,6,991,1
23,3,2020,7,122,1
22,3,2020,1,37,1
22,3,2020,2,4508,1
22,3,2020,3,554,1
22,3,2020,4,25,1
22,3,2020,5,60,1
22,3,2020,6,132,1
22,3,2020,7,52,1
21,3,2020,1,33,1
21,3,2020,2,4947,1
21,3,2020,3,1009,1
21,3,2020,4,45,1
21,3,2020,5,175,1
21,3,2020,6,339,1
21,3,2020,7,130,1
20,3,2020,1,41,1
20,3,2020,2,7240,1
20,3,2020,3,1895,1
20,3,2020,4,68,1
20,3,2020,5,467,1
20,3,2020,6,1038,1
20,3,2020,7,119,1
19,3,2020,1,46,1
19,3,2020,2,6699,1
19,3,2020,3,1848,1
19,3,2020,4,78,1
19,3,2020,5,453,1
19,3,2020,6,1110,1
19,3,2020,7,123,1
17,3,2020,1,13,1
17,3,2020,2,3842,1
17,3,2020,3,663,1
17,3,2020,4,50,1
17,3,2020,5,98,1
17,3,2020,6,343,1
17,3,2020,7,86,1
16,3,2020,1,57,1
16,3,2020,2,7148,1
16,3,2020,3,1600,1
16,3,2020,4,97,1
16,3,2020,5,386,1
16,3,2020,6,884,1
16,3,2020,7,128,1
15,3,2020,1,18,1
15,3,2020,2,5160,1
15,3,2020,3,735,1
15,3,2020,4,37,1
15,3,2020,5,74,1
15,3,2020,6,150,1
15,3,2020,7,54,1
14,3,2020,1,18,1
14,3,2020,2,6424,1
14,3,2020,3,1053,1
14,3,2020,4,49,1
14,3,2020,5,182,1
14,3,2020,6,347,1
14,3,2020,7,113,1
13,3,2020,1,49,1
13,3,2020,2,9984,1
13,3,2020,3,2158,1
13,3,2020,4,99,1
13,3,2020,5,480,1
13,3,2020,6,983,1
13,3,2020,7,151,1
12,3,2020,1,54,1
12,3,2020,2,11285,1
12,3,2020,3,2458,1
12,3,2020,4,94,1
12,3,2020,5,510,1
12,3,2020,6,1040,1
12,3,2020,7,140,1
11,3,2020,1,48,1
11,3,2020,2,10991,1
11,3,2020,3,2309,1
11,3,2020,4,113,1
11,3,2020,5,505,1
11,3,2020,6,1068,1
11,3,2020,7,117,1
10,3,2020,1,51,1
10,3,2020,2,11040,1
10,3,2020,3,2385,1
10,3,2020,4,93,1
10,3,2020,5,536,1
10,3,2020,6,1015,1
10,3,2020,7,123,1
9,3,2020,1,23,1
9,3,2020,2,11039,1
9,3,2020,3,2237,1
9,3,2020,4,111,1
9,3,2020,5,598,1
9,3,2020,6,1017,1
9,3,2020,7,144,1
8,3,2020,1,35,1
8,3,2020,2,9378,1
8,3,2020,3,1214,1
8,3,2020,4,86,1
8,3,2020,5,94,1
8,3,2020,6,106,1
8,3,2020,7,119,1
7,3,2020,1,46,1
7,3,2020,2,9733,1
7,3,2020,3,1605,1
7,3,2020,4,75,1
7,3,2020,5,194,1
7,3,2020,6,323,1
7,3,2020,7,102,1
6,3,2020,1,55,1
6,3,2020,2,12971,1
6,3,2020,3,2565,1
6,3,2020,4,105,1
6,3,2020,5,546,1
6,3,2020,6,1107,1
6,3,2020,7,128,1
5,3,2020,1,40,1
5,3,2020,2,11833,1
5,3,2020,3,2596,1
5,3,2020,4,124,1
5,3,2020,5,592,1
5,3,2020,6,1071,1
5,3,2020,7,148,1
4,3,2020,1,38,1
4,3,2020,2,11394,1
4,3,2020,3,2533,1
4,3,2020,4,108,1
4,3,2020,5,576,1
4,3,2020,6,1077,1
4,3,2020,7,141,1
3,3,2020,1,48,1
3,3,2020,2,11396,1
3,3,2020,3,2367,1
3,3,2020,4,121,1
3,3,2020,5,466,1
3,3,2020,6,1021,1
3,3,2020,7,143,1
2,3,2020,1,47,1
2,3,2020,2,11166,1
2,3,2020,3,2452,1
2,3,2020,4,98,1
2,3,2020,5,484,1
2,3,2020,6,990,1
2,3,2020,7,165,1
31,3,2020,1,216,1
31,3,2020,2,7918,1
31,3,2020,3,1057,1
31,3,2020,4,372,1
31,3,2020,5,249,1
31,3,2020,6,699,1
31,3,2020,7,18,1
29,3,2020,1,174,1
29,3,2020,2,5929,1
29,3,2020,3,479,1
29,3,2020,4,322,1
29,3,2020,5,62,1
29,3,2020,6,342,1
29,3,2020,7,10,1
30,3,2020,1,289,1
30,3,2020,2,8837,1
30,3,2020,3,1163,1
30,3,2020,4,359,1
30,3,2020,5,228,1
30,3,2020,6,691,1
30,3,2020,7,15,1
28,3,2020,1,171,1
28,3,2020,2,6928,1
28,3,2020,3,685,1
28,3,2020,4,289,1
28,3,2020,5,124,1
28,3,2020,6,384,1
28,3,2020,7,11,1
27,3,2020,1,410,1
27,3,2020,2,13911,1
27,3,2020,3,1813,1
27,3,2020,4,411,1
27,3,2020,5,504,1
27,3,2020,6,835,1
27,3,2020,7,38,1
26,3,2020,1,356,1
26,3,2020,2,14157,1
26,3,2020,3,1874,1
26,3,2020,4,415,1
26,3,2020,5,460,1
26,3,2020,6,750,1
26,3,2020,7,32,1
25,3,2020,1,349,1
25,3,2020,2,13755,1
25,3,2020,3,1770,1
25,3,2020,4,484,1
25,3,2020,5,449,1
25,3,2020,6,920,1
25,3,2020,7,29,1
24,3,2020,1,415,1
24,3,2020,2,16505,1
24,3,2020,3,1990,1
24,3,2020,4,485,1
24,3,2020,5,541,1
24,3,2020,6,906,1
24,3,2020,7,35,1
23,3,2020,1,433,1
23,3,2020,2,18066,1
23,3,2020,3,2031,1
23,3,2020,4,532,1
23,3,2020,5,565,1
23,3,2020,6,987,1
23,3,2020,7,37,1
22,3,2020,1,330,1
22,3,2020,2,14550,1
22,3,2020,3,1022,1
22,3,2020,4,515,1
22,3,2020,5,121,1
22,3,2020,6,560,1
22,3,2020,7,10,1
21,3,2020,1,319,1
21,3,2020,2,16048,1
21,3,2020,3,1399,1
21,3,2020,4,749,1
21,3,2020,5,243,1
21,3,2020,6,673,1
21,3,2020,7,19,1
20,3,2020,1,479,1
20,3,2020,2,22520,1
20,3,2020,3,2498,1
20,3,2020,4,1087,1
20,3,2020,5,556,1
20,3,2020,6,1308,1
20,3,2020,7,47,1
18,3,2020,1,578,1
18,3,2020,2,26405,1
18,3,2020,3,2742,1
18,3,2020,4,1104,1
18,3,2020,5,604,1
18,3,2020,6,1353,1
18,3,2020,7,43,1
19,3,2020,1,555,1
19,3,2020,2,25110,1
19,3,2020,3,2710,1
19,3,2020,4,1106,1
19,3,2020,5,606,1
19,3,2020,6,1356,1
19,3,2020,7,39,1
17,3,2020,1,422,1
17,3,2020,2,24977,1
17,3,2020,3,2042,1
17,3,2020,4,1069,1
17,3,2020,5,300,1
17,3,2020,6,1004,1
17,3,2020,7,18,1
16,3,2020,1,591,1
16,3,2020,2,33307,1
16,3,2020,3,3194,1
16,3,2020,4,1414,1
16,3,2020,5,653,1
16,3,2020,6,1283,1
16,3,2020,7,29,1
15,3,2020,1,460,1
15,3,2020,2,30524,1
15,3,2020,3,2543,1
15,3,2020,4,1300,1
15,3,2020,5,303,1
15,3,2020,6,923,1
15,3,2020,7,14,1
14,3,2020,1,553,1
14,3,2020,2,30329,1
14,3,2020,3,2691,1
14,3,2020,4,1361,1
14,3,2020,5,373,1
14,3,2020,6,1056,1
14,3,2020,7,26,1
12,3,2020,1,873,1
12,3,2020,2,42868,1
12,3,2020,3,4025,1
12,3,2020,4,1507,1
12,3,2020,5,726,1
12,3,2020,6,1541,1
12,3,2020,7,49,1
13,3,2020,1,763,1
13,3,2020,2,41257,1
13,3,2020,3,4288,1
13,3,2020,4,1521,1
13,3,2020,5,811,1
13,3,2020,6,1539,1
13,3,2020,7,31,1
11,3,2020,1,874,1
11,3,2020,2,39976,1
11,3,2020,3,3637,1
11,3,2020,4,1517,1
11,3,2020,5,734,1
11,3,2020,6,1561,1
11,3,2020,7,44,1
10,3,2020,1,804,1
10,3,2020,2,40637,1
10,3,2020,3,3809,1
10,3,2020,4,1465,1
10,3,2020,5,760,1
10,3,2020,6,1524,1
10,3,2020,7,46,1
9,3,2020,1,970,1
9,3,2020,2,46466,1
9,3,2020,3,4178,1
9,3,2020,4,1547,1
9,3,2020,5,735,1
9,3,2020,6,1416,1
9,3,2020,7,34,1
8,3,2020,1,722,1
8,3,2020,2,43639,1
8,3,2020,3,3479,1
8,3,2020,4,1404,1
8,3,2020,5,346,1
8,3,2020,6,878,1
8,3,2020,7,14,1
7,3,2020,1,729,1
7,3,2020,2,39179,1
7,3,2020,3,3330,1
7,3,2020,4,1415,1
7,3,2020,5,406,1
7,3,2020,6,1085,1
7,3,2020,7,32,1
4,3,2020,1,848,1
4,3,2020,2,43340,1
4,3,2020,3,4062,1
4,3,2020,4,1507,1
4,3,2020,5,724,1
4,3,2020,6,1502,1
4,3,2020,7,43,1
6,3,2020,1,891,1
6,3,2020,2,49791,1
6,3,2020,3,4759,1
6,3,2020,4,1574,1
6,3,2020,5,773,1
6,3,2020,6,1555,1
6,3,2020,7,40,1
3,3,2020,1,839,1
3,3,2020,2,42923,1
3,3,2020,3,4018,1
3,3,2020,4,1481,1
3,3,2020,5,754,1
3,3,2020,6,1599,1
3,3,2020,7,42,1
2,3,2020,1,894,1
2,3,2020,2,48761,1
2,3,2020,3,4517,1
2,3,2020,4,1401,1
2,3,2020,5,762,1
2,3,2020,6,1433,1
2,3,2020,7,44,1
31,3,2020,1,52,1
31,3,2020,2,10145,1
31,3,2020,3,1701,1
31,3,2020,4,119,1
31,3,2020,5,504,1
31,3,2020,6,1514,1
31,3,2020,7,129,1
30,3,2020,1,54,1
30,3,2020,2,11018,1
30,3,2020,3,1722,1
30,3,2020,4,123,1
30,3,2020,5,474,1
30,3,2020,6,1530,1
30,3,2020,7,145,1
28,3,2020,1,38,1
28,3,2020,2,7806,1
28,3,2020,3,909,1
28,3,2020,4,94,1
28,3,2020,5,172,1
28,3,2020,6,609,1
28,3,2020,7,124,1
29,3,2020,1,24,1
29,3,2020,2,4679,1
29,3,2020,3,347,1
29,3,2020,4,38,1
29,3,2020,5,51,1
29,3,2020,6,273,1
29,3,2020,7,50,1
27,3,2020,1,137,1
27,3,2020,2,20281,1
27,3,2020,3,2862,1
27,3,2020,4,163,1
27,3,2020,5,860,1
27,3,2020,6,1860,1
27,3,2020,7,287,1
26,3,2020,1,112,1
26,3,2020,2,17915,1
26,3,2020,3,2811,1
26,3,2020,4,158,1
26,3,2020,5,847,1
26,3,2020,6,1891,1
26,3,2020,7,226,1
25,3,2020,1,125,1
25,3,2020,2,18113,1
25,3,2020,3,2745,1
25,3,2020,4,144,1
25,3,2020,5,905,1
25,3,2020,6,2009,1
25,3,2020,7,242,1
24,3,2020,1,108,1
24,3,2020,2,19433,1
24,3,2020,3,2869,1
24,3,2020,4,178,1
24,3,2020,5,987,1
24,3,2020,6,1896,1
24,3,2020,7,295,1
23,3,2020,1,111,1
23,3,2020,2,19043,1
23,3,2020,3,2846,1
23,3,2020,4,171,1
23,3,2020,5,910,1
23,3,2020,6,1948,1
23,3,2020,7,277,1
22,3,2020,1,133,1
22,3,2020,2,13694,1
22,3,2020,3,653,1
22,3,2020,4,62,1
22,3,2020,5,84,1
22,3,2020,6,307,1
22,3,2020,7,106,1
20,3,2020,1,123,1
20,3,2020,2,22638,1
20,3,2020,3,3070,1
20,3,2020,4,198,1
20,3,2020,5,974,1
20,3,2020,6,2009,1
20,3,2020,7,282,1
21,3,2020,1,65,1
21,3,2020,2,14054,1
21,3,2020,3,1360,1
21,3,2020,4,98,1
21,3,2020,5,262,1
21,3,2020,6,734,1
21,3,2020,7,204,1
19,3,2020,1,115,1
19,3,2020,2,21519,1
19,3,2020,3,2996,1
19,3,2020,4,174,1
19,3,2020,5,1003,1
19,3,2020,6,2028,1
19,3,2020,7,287,1
18,3,2020,1,97,1
18,3,2020,2,21671,1
18,3,2020,3,3017,1
18,3,2020,4,211,1
18,3,2020,5,973,1
18,3,2020,6,1951,1
18,3,2020,7,261,1
17,3,2020,1,47,1
17,3,2020,2,12532,1
17,3,2020,3,914,1
17,3,2020,4,79,1
17,3,2020,5,175,1
17,3,2020,6,716,1
17,3,2020,7,97,1
14,3,2020,1,81,1
14,3,2020,2,20433,1
14,3,2020,3,1537,1
14,3,2020,4,124,1
14,3,2020,5,330,1
14,3,2020,6,680,1
14,3,2020,7,177,1
13,3,2020,1,149,1
13,3,2020,2,33023,1
13,3,2020,3,3402,1
13,3,2020,4,205,1
13,3,2020,5,945,1
13,3,2020,6,1875,1
13,3,2020,7,250,1
12,3,2020,1,131,1
12,3,2020,2,39372,1
12,3,2020,3,3527,1
12,3,2020,4,237,1
12,3,2020,5,1080,1
12,3,2020,6,1900,1
12,3,2020,7,218,1
11,3,2020,1,128,1
11,3,2020,2,38186,1
11,3,2020,3,3607,1
11,3,2020,4,234,1
11,3,2020,5,1038,1
11,3,2020,6,1897,1
11,3,2020,7,237,1
10,3,2020,1,151,1
10,3,2020,2,37777,1
10,3,2020,3,3387,1
10,3,2020,4,228,1
10,3,2020,5,1037,1
10,3,2020,6,1810,1
10,3,2020,7,227,1
9,3,2020,1,115,1
9,3,2020,2,38247,1
9,3,2020,3,3419,1
9,3,2020,4,221,1
9,3,2020,5,965,1
9,3,2020,6,1747,1
9,3,2020,7,213,1
8,3,2020,1,119,1
8,3,2020,2,29304,1
8,3,2020,3,1007,1
8,3,2020,4,102,1
8,3,2020,5,104,1
8,3,2020,6,298,1
8,3,2020,7,115,1
7,3,2020,1,119,1
7,3,2020,2,31254,1
7,3,2020,3,1681,1
7,3,2020,4,157,1
7,3,2020,5,380,1
7,3,2020,6,538,1
7,3,2020,7,225,1
6,3,2020,1,163,1
6,3,2020,2,44634,1
6,3,2020,3,3658,1
6,3,2020,4,266,1
6,3,2020,5,954,1
6,3,2020,6,1775,1
6,3,2020,7,235,1
5,3,2020,1,128,1
5,3,2020,2,42661,1
5,3,2020,3,3645,1
5,3,2020,4,272,1
5,3,2020,5,1053,1
5,3,2020,6,2021,1
5,3,2020,7,243,1
4,3,2020,1,135,1
4,3,2020,2,41376,1
4,3,2020,3,3616,1
4,3,2020,4,252,1
4,3,2020,5,968,1
4,3,2020,6,1861,1
4,3,2020,7,235,1
